filepath,weather,date,cameraid,time,parkingspaceid,Ground Truth,Prediction
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_10.24_C06_242.jpg,RAINY,2016-02-12,camera6,10.24,242,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_16.47_C04_193.jpg,OVERCAST,2015-12-03,camera4,16.47,193,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_09.21_C08_613.jpg,RAINY,2015-12-22,camera8,09.21,613,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_13.54_C09_327.jpg,SUNNY,2015-12-17,camera9,13.54,327,1,1
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_16.18_C03_190.jpg,RAINY,2015-12-22,camera3,16.18,190,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_08.07_C04_264.jpg,SUNNY,2016-01-16,camera4,08.07,264,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_10.43_C07_243.jpg,SUNNY,2016-01-16,camera7,10.43,243,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_16.25_C07_286.jpg,RAINY,2016-02-12,camera7,16.25,286,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_12.36_C08_314.jpg,RAINY,2016-02-12,camera8,12.36,314,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_16.24_C09_259.jpg,RAINY,2015-12-22,camera9,16.24,259,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_09.49_C08_290.jpg,SUNNY,2016-01-16,camera8,09.49,290,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_10.24_C07_612.jpg,SUNNY,2015-12-17,camera7,10.24,612,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_13.53_C05_237.jpg,RAINY,2015-12-22,camera5,13.53,237,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_14.54_C07_244.jpg,RAINY,2015-12-22,camera7,14.54,244,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_09.10_C01_226.jpg,RAINY,2016-02-12,camera1,09.10,226,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_11.42_C05_308.jpg,SUNNY,2016-01-16,camera5,11.42,308,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_10.43_C08_323.jpg,OVERCAST,2015-12-03,camera8,10.43,323,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_13.41_C01_195.jpg,OVERCAST,2015-12-03,camera1,13.41,195,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_08.13_C07_309.jpg,SUNNY,2016-01-16,camera7,08.13,309,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_07.41_C04_229.jpg,RAINY,2016-02-12,camera4,07.41,229,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_08.37_C04_300.jpg,SUNNY,2016-01-16,camera4,08.37,300,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_14.24_C06_204.jpg,RAINY,2016-02-12,camera6,14.24,204,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_08.40_C01_605.jpg,RAINY,2016-02-12,camera1,08.40,605,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_17.24_C06_317.jpg,RAINY,2016-02-12,camera6,17.24,317,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_10.11_C08_314.jpg,SUNNY,2015-12-17,camera8,10.11,314,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_16.54_C07_248.jpg,RAINY,2015-12-22,camera7,16.54,248,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_08.18_C03_604.jpg,RAINY,2015-12-22,camera3,08.18,604,0,0
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_09.46_C03_223.jpg,OVERCAST,2015-12-03,camera3,09.46,223,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_12.40_C01_606.jpg,RAINY,2016-02-12,camera1,12.40,606,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_15.18_C01_191.jpg,RAINY,2015-12-22,camera1,15.18,191,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_12.18_C01_224.jpg,SUNNY,2015-12-17,camera1,12.18,224,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_12.43_C07_611.jpg,SUNNY,2016-01-16,camera7,12.43,611,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_09.51_C06_234.jpg,SUNNY,2015-12-17,camera6,09.51,234,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_10.22_C08_247.jpg,RAINY,2015-12-22,camera8,10.22,247,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_09.42_C08_293.jpg,OVERCAST,2015-12-03,camera8,09.42,293,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_10.47_C09_254.jpg,OVERCAST,2015-12-03,camera9,10.47,254,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_09.12_C09_326.jpg,RAINY,2016-02-12,camera9,09.12,326,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_07.42_C09_218.jpg,RAINY,2016-02-12,camera9,07.42,218,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_10.11_C01_262.jpg,OVERCAST,2015-12-03,camera1,10.11,262,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_09.54_C09_326.jpg,RAINY,2015-12-22,camera9,09.54,326,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_09.40_C09_254.jpg,SUNNY,2016-01-16,camera9,09.40,254,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_10.18_C01_265.jpg,SUNNY,2015-12-17,camera1,10.18,265,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_16.42_C05_609.jpg,SUNNY,2016-01-16,camera5,16.42,609,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_09.13_C07_248.jpg,SUNNY,2016-01-16,camera7,09.13,248,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_12.48_C08_248.jpg,OVERCAST,2015-12-03,camera8,12.48,248,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.50_C07_238.jpg,OVERCAST,2015-12-03,camera7,13.50,238,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_15.54_C09_291.jpg,RAINY,2015-12-22,camera9,15.54,291,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_10.47_C04_226.jpg,OVERCAST,2015-12-03,camera4,10.47,226,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_15.55_C07_211.jpg,RAINY,2016-02-12,camera7,15.55,211,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_15.40_C08_253.jpg,RAINY,2016-02-12,camera8,15.40,253,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_15.21_C04_266.jpg,SUNNY,2015-12-17,camera4,15.21,266,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_14.39_C06_280.jpg,SUNNY,2016-01-16,camera6,14.39,280,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_10.47_C04_222.jpg,OVERCAST,2015-12-03,camera4,10.47,222,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_07.16_C03_190.jpg,OVERCAST,2015-12-03,camera3,07.16,190,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_11.05_C01_187.jpg,SUNNY,2016-01-16,camera1,11.05,187,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_16.26_C05_302.jpg,SUNNY,2015-12-17,camera5,16.26,302,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_10.54_C07_248.jpg,SUNNY,2015-12-17,camera7,10.54,248,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_15.35_C02_602.jpg,RAINY,2016-02-12,camera2,15.35,602,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_07.54_C09_293.jpg,RAINY,2015-12-22,camera9,07.54,293,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_07.40_C09_254.jpg,SUNNY,2016-01-16,camera9,07.40,254,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.54_C09_328.jpg,SUNNY,2015-12-17,camera9,09.54,328,1,1
data/PATCHES/OVERCAST/2015-12-03/camera2/O_2015-12-03_16.14_C02_187.jpg,OVERCAST,2015-12-03,camera2,16.14,187,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_10.07_C04_223.jpg,SUNNY,2016-01-16,camera4,10.07,223,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_14.09_C06_276.jpg,SUNNY,2016-01-16,camera6,14.09,276,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_09.05_C01_222.jpg,SUNNY,2016-01-16,camera1,09.05,222,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_13.19_C08_330.jpg,OVERCAST,2015-12-03,camera8,13.19,330,1,1
data/PATCHES/SUNNY/2015-12-17/camera2/S_2015-12-17_13.47_C02_187.jpg,SUNNY,2015-12-17,camera2,13.47,187,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_13.18_C01_189.jpg,SUNNY,2015-12-17,camera1,13.18,189,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_13.45_C08_282.jpg,SUNNY,2015-12-17,camera8,13.45,282,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_13.25_C08_329.jpg,RAINY,2015-12-22,camera8,13.25,329,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_16.18_C01_184.jpg,RAINY,2015-12-22,camera1,16.18,184,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.26_C05_299.jpg,SUNNY,2015-12-17,camera5,09.26,299,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_15.54_C07_207.jpg,RAINY,2015-12-22,camera7,15.54,207,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_10.09_C06_242.jpg,SUNNY,2016-01-16,camera6,10.09,242,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_08.18_C03_221.jpg,RAINY,2015-12-22,camera3,08.18,221,0,0
data/PATCHES/RAINY/2015-12-22/camera2/R_2015-12-22_12.47_C02_602.jpg,RAINY,2015-12-22,camera2,12.47,602,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.24_C09_292.jpg,SUNNY,2015-12-17,camera9,09.24,292,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_15.55_C07_313.jpg,RAINY,2016-02-12,camera7,15.55,313,0,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_14.52_C06_271.jpg,RAINY,2015-12-22,camera6,14.52,271,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_14.26_C08_247.jpg,RAINY,2015-12-22,camera8,14.26,247,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_14.09_C06_277.jpg,SUNNY,2016-01-16,camera6,14.09,277,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_14.41_C01_225.jpg,OVERCAST,2015-12-03,camera1,14.41,225,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_14.51_C04_304.jpg,RAINY,2015-12-22,camera4,14.51,304,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_14.18_C01_228.jpg,RAINY,2015-12-22,camera1,14.18,228,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_12.17_C09_330.jpg,OVERCAST,2015-12-03,camera9,12.17,330,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.41_C04_224.jpg,RAINY,2016-02-12,camera4,13.41,224,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_12.21_C06_233.jpg,SUNNY,2015-12-17,camera6,12.21,233,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_13.54_C09_219.jpg,RAINY,2015-12-22,camera9,13.54,219,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_16.47_C04_231.jpg,OVERCAST,2015-12-03,camera4,16.47,231,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_15.51_C06_307.jpg,SUNNY,2015-12-17,camera6,15.51,307,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_09.42_C05_297.jpg,SUNNY,2016-01-16,camera5,09.42,297,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_15.37_C04_301.jpg,SUNNY,2016-01-16,camera4,15.37,301,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_09.25_C07_209.jpg,RAINY,2016-02-12,camera7,09.25,209,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_10.22_C06_307.jpg,RAINY,2015-12-22,camera6,10.22,307,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_08.54_C09_329.jpg,RAINY,2015-12-22,camera9,08.54,329,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_07.11_C04_229.jpg,RAINY,2016-02-12,camera4,07.11,229,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_09.20_C07_242.jpg,OVERCAST,2015-12-03,camera7,09.20,242,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_08.54_C09_325.jpg,SUNNY,2015-12-17,camera9,08.54,325,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_08.10_C01_603.jpg,RAINY,2016-02-12,camera1,08.10,603,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_08.51_C04_226.jpg,SUNNY,2015-12-17,camera4,08.51,226,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_08.40_C01_221.jpg,RAINY,2016-02-12,camera1,08.40,221,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_13.22_C06_269.jpg,RAINY,2015-12-22,camera6,13.22,269,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_17.12_C05_309.jpg,SUNNY,2016-01-16,camera5,17.12,309,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_16.51_C04_267.jpg,RAINY,2015-12-22,camera4,16.51,267,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_10.10_C01_224.jpg,RAINY,2016-02-12,camera1,10.10,224,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_11.25_C07_322.jpg,RAINY,2016-02-12,camera7,11.25,322,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_11.51_C08_291.jpg,SUNNY,2016-01-16,camera8,11.51,291,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_13.19_C08_318.jpg,OVERCAST,2015-12-03,camera8,13.19,318,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_13.21_C04_222.jpg,SUNNY,2015-12-17,camera4,13.21,222,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_12.42_C09_218.jpg,RAINY,2016-02-12,camera9,12.42,218,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_13.54_C09_325.jpg,SUNNY,2015-12-17,camera9,13.54,325,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_10.10_C01_267.jpg,RAINY,2016-02-12,camera1,10.10,267,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_10.06_C03_606.jpg,RAINY,2016-02-12,camera3,10.06,606,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_14.05_C03_605.jpg,SUNNY,2016-01-16,camera3,14.05,605,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_13.39_C06_305.jpg,SUNNY,2016-01-16,camera6,13.39,305,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_14.10_C09_296.jpg,SUNNY,2016-01-16,camera9,14.10,296,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_14.51_C04_194.jpg,RAINY,2015-12-22,camera4,14.51,194,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_16.26_C05_236.jpg,SUNNY,2015-12-17,camera5,16.26,236,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_12.54_C07_309.jpg,SUNNY,2015-12-17,camera7,12.54,309,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_16.48_C01_606.jpg,SUNNY,2015-12-17,camera1,16.48,606,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_09.11_C08_251.jpg,OVERCAST,2015-12-03,camera8,09.11,251,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_13.22_C06_270.jpg,RAINY,2015-12-22,camera6,13.22,270,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_13.52_C06_307.jpg,RAINY,2015-12-22,camera6,13.52,307,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_10.11_C04_221.jpg,RAINY,2016-02-12,camera4,10.11,221,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_10.54_C09_294.jpg,SUNNY,2015-12-17,camera9,10.54,294,1,1
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_10.48_C03_297.jpg,RAINY,2015-12-22,camera3,10.48,297,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_10.35_C01_263.jpg,SUNNY,2016-01-16,camera1,10.35,263,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_15.05_C01_229.jpg,SUNNY,2016-01-16,camera1,15.05,229,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_12.53_C05_265.jpg,RAINY,2015-12-22,camera5,12.53,265,1,1
data/PATCHES/SUNNY/2016-01-16/camera2/S_2016-01-16_13.04_C02_185.jpg,SUNNY,2016-01-16,camera2,13.04,185,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_14.09_C06_305.jpg,SUNNY,2016-01-16,camera6,14.09,305,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_15.53_C08_285.jpg,OVERCAST,2015-12-03,camera8,15.53,285,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_12.52_C06_268.jpg,RAINY,2015-12-22,camera6,12.52,268,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_15.53_C08_244.jpg,OVERCAST,2015-12-03,camera8,15.53,244,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_07.48_C01_265.jpg,RAINY,2015-12-22,camera1,07.48,265,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_07.12_C09_295.jpg,RAINY,2016-02-12,camera9,07.12,295,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_16.43_C07_284.jpg,SUNNY,2016-01-16,camera7,16.43,284,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_11.20_C08_325.jpg,SUNNY,2016-01-16,camera8,11.20,325,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_12.13_C07_314.jpg,SUNNY,2016-01-16,camera7,12.13,314,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_10.56_C05_230.jpg,SUNNY,2015-12-17,camera5,10.56,230,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_13.48_C03_224.jpg,SUNNY,2015-12-17,camera3,13.48,224,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_08.05_C02_601.jpg,RAINY,2016-02-12,camera2,08.05,601,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_16.23_C05_264.jpg,RAINY,2015-12-22,camera5,16.23,264,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_08.51_C04_222.jpg,SUNNY,2015-12-17,camera4,08.51,222,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_10.42_C08_290.jpg,SUNNY,2015-12-17,camera8,10.42,290,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_10.36_C03_224.jpg,RAINY,2016-02-12,camera3,10.36,224,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_15.57_C08_330.jpg,RAINY,2015-12-22,camera8,15.57,330,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_10.48_C05_310.jpg,OVERCAST,2015-12-03,camera5,10.48,310,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.54_C06_307.jpg,RAINY,2016-02-12,camera6,13.54,307,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_11.19_C06_201.jpg,OVERCAST,2015-12-03,camera6,11.19,201,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_13.40_C09_254.jpg,SUNNY,2016-01-16,camera9,13.40,254,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_09.42_C08_328.jpg,OVERCAST,2015-12-03,camera8,09.42,328,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_13.07_C04_264.jpg,SUNNY,2016-01-16,camera4,13.07,264,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_10.52_C08_284.jpg,RAINY,2015-12-22,camera8,10.52,284,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_10.20_C08_249.jpg,SUNNY,2016-01-16,camera8,10.20,249,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_15.51_C04_306.jpg,RAINY,2015-12-22,camera4,15.51,306,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_10.18_C03_300.jpg,SUNNY,2015-12-17,camera3,10.18,300,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_09.21_C06_273.jpg,SUNNY,2015-12-17,camera6,09.21,273,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_08.40_C08_216.jpg,SUNNY,2015-12-17,camera8,08.40,216,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_15.41_C04_304.jpg,RAINY,2016-02-12,camera4,15.41,304,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_12.18_C01_188.jpg,SUNNY,2015-12-17,camera1,12.18,188,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.41_C04_300.jpg,RAINY,2016-02-12,camera4,13.41,300,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_09.11_C08_313.jpg,SUNNY,2015-12-17,camera8,09.11,313,0,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_16.11_C04_269.jpg,RAINY,2016-02-12,camera4,16.11,269,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_09.42_C08_613.jpg,OVERCAST,2015-12-03,camera8,09.42,613,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_08.00_C05_303.jpg,RAINY,2016-02-12,camera5,08.00,303,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_09.50_C07_320.jpg,OVERCAST,2015-12-03,camera7,09.50,320,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_08.41_C01_196.jpg,OVERCAST,2015-12-03,camera1,08.41,196,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_13.13_C07_283.jpg,SUNNY,2016-01-16,camera7,13.13,283,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_15.24_C09_616.jpg,RAINY,2015-12-22,camera9,15.24,616,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_11.35_C03_223.jpg,SUNNY,2016-01-16,camera3,11.35,223,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.23_C05_269.jpg,RAINY,2015-12-22,camera5,08.23,269,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_08.54_C09_253.jpg,SUNNY,2015-12-17,camera9,08.54,253,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.24_C09_618.jpg,SUNNY,2015-12-17,camera9,09.24,618,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_12.36_C08_285.jpg,RAINY,2016-02-12,camera8,12.36,285,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_14.20_C07_280.jpg,OVERCAST,2015-12-03,camera7,14.20,280,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_08.43_C07_245.jpg,SUNNY,2016-01-16,camera7,08.43,245,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_16.23_C08_325.jpg,SUNNY,2016-01-16,camera8,16.23,325,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_12.54_C09_217.jpg,SUNNY,2015-12-17,camera9,12.54,217,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_16.47_C09_330.jpg,OVERCAST,2015-12-03,camera9,16.47,330,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_07.41_C01_264.jpg,OVERCAST,2015-12-03,camera1,07.41,264,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_10.24_C07_319.jpg,RAINY,2015-12-22,camera7,10.24,319,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_14.22_C08_284.jpg,SUNNY,2016-01-16,camera8,14.22,284,1,1
data/PATCHES/SUNNY/2016-01-16/camera2/S_2016-01-16_13.04_C02_187.jpg,SUNNY,2016-01-16,camera2,13.04,187,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_13.42_C05_232.jpg,SUNNY,2016-01-16,camera5,13.42,232,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_15.21_C04_264.jpg,SUNNY,2015-12-17,camera4,15.21,264,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_11.18_C03_299.jpg,SUNNY,2015-12-17,camera3,11.18,299,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_07.30_C08_284.jpg,RAINY,2016-02-12,camera8,07.30,284,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_16.51_C06_271.jpg,SUNNY,2015-12-17,camera6,16.51,271,1,1
