PLID,PSID,Longitude,Latitude
26,29590,-1.82911,52.44438
26,29591,-1.8291,52.44439
26,29592,-1.82909,52.4444
26,29593,-1.82908,52.44441
26,29594,-1.82907,52.44442
26,29595,-1.82906,52.44443
26,29596,-1.82905,52.44444
26,29597,-1.82904,52.44445
26,29598,-1.82903,52.44446
26,29599,-1.82902,52.44447
26,29600,-1.82901,52.44448
26,29601,-1.829,52.44449
26,29602,-1.82899,52.4445
26,29603,-1.82898,52.44451
26,29604,-1.82897,52.44452
26,29605,-1.82896,52.44453
26,29606,-1.82895,52.44454
26,29607,-1.82894,52.44455
26,29608,-1.82893,52.44456
26,29609,-1.82892,52.44457
26,29610,-1.82891,52.44458
26,29611,-1.8289,52.44459
26,29612,-1.82889,52.4446
26,29613,-1.82888,52.44461
26,29614,-1.82887,52.44462
26,29615,-1.82886,52.44463
26,29616,-1.82885,52.44464
26,29617,-1.82884,52.44465
26,29618,-1.82883,52.44466
26,29619,-1.82882,52.44467
26,29620,-1.82881,52.44468
26,29621,-1.8288,52.44469
26,29622,-1.82879,52.4447
26,29623,-1.82878,52.44471
26,29624,-1.82877,52.44472
26,29625,-1.82876,52.44473
26,29626,-1.82875,52.44474
26,29627,-1.82874,52.44475
26,29628,-1.82873,52.44476
26,29629,-1.82872,52.44477
26,29630,-1.82871,52.44478
26,29631,-1.8287,52.44479
26,29632,-1.82869,52.4448
26,29633,-1.82868,52.44481
26,29634,-1.82867,52.44482
26,29635,-1.82866,52.44483
26,29636,-1.82865,52.44484
26,29637,-1.82864,52.44485
26,29638,-1.82863,52.44486
26,29639,-1.82862,52.44487
26,29640,-1.82861,52.44488
26,29641,-1.8286,52.44489
26,29642,-1.82859,52.4449
26,29643,-1.82858,52.44491
26,29644,-1.82857,52.44492
26,29645,-1.82856,52.44493
26,29646,-1.82855,52.44494
26,29647,-1.82854,52.44495
26,29648,-1.82853,52.44496
26,29649,-1.82852,52.44497
26,29650,-1.82851,52.44498
26,29651,-1.8285,52.44499
26,29652,-1.82849,52.445
26,29653,-1.82848,52.44501
26,29654,-1.82847,52.44502
26,29655,-1.82846,52.44503
26,29656,-1.82845,52.44504
26,29657,-1.82844,52.44505
26,29658,-1.82843,52.44506
26,29659,-1.82842,52.44507
26,29660,-1.82841,52.44508
26,29661,-1.8284,52.44509
26,29662,-1.82839,52.4451
26,29663,-1.82838,52.44511
26,29664,-1.82837,52.44512
26,29665,-1.82836,52.44513
26,29666,-1.82835,52.44514
26,29667,-1.82834,52.44515
26,29668,-1.82833,52.44516
26,29669,-1.82832,52.44517
26,29670,-1.82831,52.44518
26,29671,-1.8283,52.44519
26,29672,-1.82829,52.4452
26,29673,-1.82828,52.44521
26,29674,-1.82827,52.44522
26,29675,-1.82826,52.44523
26,29676,-1.82825,52.44524
26,29677,-1.82824,52.44525
26,29678,-1.82823,52.44526
26,29679,-1.82822,52.44527
26,29680,-1.82821,52.44528
26,29681,-1.8282,52.44529
26,29682,-1.82819,52.4453
26,29683,-1.82818,52.44531
26,29684,-1.82817,52.44532
26,29685,-1.82816,52.44533
26,29686,-1.82815,52.44534
26,29687,-1.82814,52.44535
26,29688,-1.82813,52.44536
26,29689,-1.82812,52.44537
26,29690,-1.82811,52.44538
26,29691,-1.8281,52.44539
26,29692,-1.82809,52.4454
26,29693,-1.82808,52.44541
26,29694,-1.82807,52.44542
26,29695,-1.82806,52.44543
26,29696,-1.82805,52.44544
26,29697,-1.82804,52.44545
26,29698,-1.82803,52.44546
26,29699,-1.82802,52.44547
26,29700,-1.82801,52.44548
26,29701,-1.828,52.44549
26,29702,-1.82799,52.4455
26,29703,-1.82798,52.44551
26,29704,-1.82797,52.44552
26,29705,-1.82796,52.44553
26,29706,-1.82795,52.44554
26,29707,-1.82794,52.44555
26,29708,-1.82793,52.44556
26,29709,-1.82792,52.44557
26,29710,-1.82791,52.44558
26,29711,-1.8279,52.44559
26,29712,-1.82789,52.4456
26,29713,-1.82788,52.44561
26,29714,-1.82787,52.44562
26,29715,-1.82786,52.44563
26,29716,-1.82785,52.44564
26,29717,-1.82784,52.44565
26,29718,-1.82783,52.44566
26,29719,-1.82782,52.44567
26,29720,-1.82781,52.44568
26,29721,-1.8278,52.44569
26,29722,-1.82779,52.4457
26,29723,-1.82778,52.44571
26,29724,-1.82777,52.44572
26,29725,-1.82776,52.44573
26,29726,-1.82775,52.44574
26,29727,-1.82774,52.44575
26,29728,-1.82773,52.44576
26,29729,-1.82772,52.44577
26,29730,-1.82771,52.44578
26,29731,-1.8277,52.44579
26,29732,-1.82769,52.4458
26,29733,-1.82768,52.44581
26,29734,-1.82767,52.44582
26,29735,-1.82766,52.44583
26,29736,-1.82765,52.44584
26,29737,-1.82764,52.44585
26,29738,-1.82763,52.44586
26,29739,-1.82762,52.44587
26,29740,-1.82761,52.44588
26,29741,-1.8276,52.44589
26,29742,-1.82759,52.4459
26,29743,-1.82758,52.44591
26,29744,-1.82757,52.44592
26,29745,-1.82756,52.44593
26,29746,-1.82755,52.44594
26,29747,-1.82754,52.44595
26,29748,-1.82753,52.44596
26,29749,-1.82752,52.44597
26,29750,-1.82751,52.44598
26,29751,-1.8275,52.44599
26,29752,-1.82749,52.446
26,29753,-1.82748,52.44601
26,29754,-1.82747,52.44602
26,29755,-1.82746,52.44603
26,29756,-1.82745,52.44604
26,29757,-1.82744,52.44605
26,29758,-1.82743,52.44606
26,29759,-1.82742,52.44607
26,29760,-1.82741,52.44608
26,29761,-1.8274,52.44609
26,29762,-1.82739,52.4461
26,29763,-1.82738,52.44611
26,29764,-1.82737,52.44612
26,29765,-1.82736,52.44613
26,29766,-1.82735,52.44614
26,29767,-1.82734,52.44615
26,29768,-1.82733,52.44616
26,29769,-1.82732,52.44617
26,29770,-1.82731,52.44618
26,29771,-1.8273,52.44619
26,29772,-1.82729,52.4462
26,29773,-1.82728,52.44621
26,29774,-1.82727,52.44622
26,29775,-1.82726,52.44623
26,29776,-1.82725,52.44624
26,29777,-1.82724,52.44625
26,29778,-1.82723,52.44626
26,29779,-1.82722,52.44627
26,29780,-1.82721,52.44628
26,29781,-1.8272,52.44629
26,29782,-1.82719,52.4463
26,29783,-1.82718,52.44631
26,29784,-1.82717,52.44632
26,29785,-1.82716,52.44633
26,29786,-1.82715,52.44634
26,29787,-1.82714,52.44635
26,29788,-1.82713,52.44636
26,29789,-1.82712,52.44637
26,29790,-1.82711,52.44638
26,29791,-1.8271,52.44639
26,29792,-1.82709,52.4464
26,29793,-1.82708,52.44641
26,29794,-1.82707,52.44642
26,29795,-1.82706,52.44643
26,29796,-1.82705,52.44644
26,29797,-1.82704,52.44645
26,29798,-1.82703,52.44646
26,29799,-1.82702,52.44647
26,29800,-1.82701,52.44648
26,29801,-1.827,52.44649
26,29802,-1.82699,52.4465
26,29803,-1.82698,52.44651
26,29804,-1.82697,52.44652
26,29805,-1.82696,52.44653
26,29806,-1.82695,52.44654
26,29807,-1.82694,52.44655
26,29808,-1.82693,52.44656
26,29809,-1.82692,52.44657
26,29810,-1.82691,52.44658
26,29811,-1.8269,52.44659
26,29812,-1.82689,52.4466
26,29813,-1.82688,52.44661
26,29814,-1.82687,52.44662
26,29815,-1.82686,52.44663
26,29816,-1.82685,52.44664
26,29817,-1.82684,52.44665
26,29818,-1.82683,52.44666
26,29819,-1.82682,52.44667
26,29820,-1.82681,52.44668
26,29821,-1.8268,52.44669
26,29822,-1.82679,52.4467
26,29823,-1.82678,52.44671
26,29824,-1.82677,52.44672
26,29825,-1.82676,52.44673
26,29826,-1.82675,52.44674
26,29827,-1.82674,52.44675
26,29828,-1.82673,52.44676
26,29829,-1.82672,52.44677
26,29830,-1.82671,52.44678
26,29831,-1.8267,52.44679
26,29832,-1.82669,52.4468
26,29833,-1.82668,52.44681
26,29834,-1.82667,52.44682
26,29835,-1.82666,52.44683
26,29836,-1.82665,52.44684
26,29837,-1.82664,52.44685
26,29838,-1.82663,52.44686
26,29839,-1.82662,52.44687
26,29840,-1.82661,52.44688
26,29841,-1.8266,52.44689
26,29842,-1.82659,52.4469
26,29843,-1.82658,52.44691
26,29844,-1.82657,52.44692
26,29845,-1.82656,52.44693
26,29846,-1.82655,52.44694
26,29847,-1.82654,52.44695
26,29848,-1.82653,52.44696
26,29849,-1.82652,52.44697
26,29850,-1.82651,52.44698
26,29851,-1.8265,52.44699
26,29852,-1.82649,52.447
26,29853,-1.82648,52.44701
26,29854,-1.82647,52.44702
26,29855,-1.82646,52.44703
26,29856,-1.82645,52.44704
26,29857,-1.82644,52.44705
26,29858,-1.82643,52.44706
26,29859,-1.82642,52.44707
26,29860,-1.82641,52.44708
26,29861,-1.8264,52.44709
26,29862,-1.82639,52.4471
26,29863,-1.82638,52.44711
26,29864,-1.82637,52.44712
26,29865,-1.82636,52.44713
26,29866,-1.82635,52.44714
26,29867,-1.82634,52.44715
26,29868,-1.82633,52.44716
26,29869,-1.82632,52.44717
26,29870,-1.82631,52.44718
26,29871,-1.8263,52.44719
26,29872,-1.82629,52.4472
26,29873,-1.82628,52.44721
26,29874,-1.82627,52.44722
26,29875,-1.82626,52.44723
26,29876,-1.82625,52.44724
26,29877,-1.82624,52.44725
26,29878,-1.82623,52.44726
26,29879,-1.82622,52.44727
26,29880,-1.82621,52.44728
26,29881,-1.8262,52.44729
26,29882,-1.82619,52.4473
26,29883,-1.82618,52.44731
26,29884,-1.82617,52.44732
26,29885,-1.82616,52.44733
26,29886,-1.82615,52.44734
26,29887,-1.82614,52.44735
26,29888,-1.82613,52.44736
26,29889,-1.82612,52.44737
26,29890,-1.82611,52.44738
26,29891,-1.8261,52.44739
26,29892,-1.82609,52.4474
26,29893,-1.82608,52.44741
26,29894,-1.82607,52.44742
26,29895,-1.82606,52.44743
26,29896,-1.82605,52.44744
26,29897,-1.82604,52.44745
26,29898,-1.82603,52.44746
26,29899,-1.82602,52.44747
26,29900,-1.82601,52.44748
26,29901,-1.826,52.44749
26,29902,-1.82599,52.4475
26,29903,-1.82598,52.44751
26,29904,-1.82597,52.44752
26,29905,-1.82596,52.44753
26,29906,-1.82595,52.44754
26,29907,-1.82594,52.44755
26,29908,-1.82593,52.44756
26,29909,-1.82592,52.44757
26,29910,-1.82591,52.44758
26,29911,-1.8259,52.44759
26,29912,-1.82589,52.4476
26,29913,-1.82588,52.44761
26,29914,-1.82587,52.44762
26,29915,-1.82586,52.44763
26,29916,-1.82585,52.44764
26,29917,-1.82584,52.44765
26,29918,-1.82583,52.44766
26,29919,-1.82582,52.44767
26,29920,-1.82581,52.44768
26,29921,-1.8258,52.44769
26,29922,-1.82579,52.4477
26,29923,-1.82578,52.44771
26,29924,-1.82577,52.44772
26,29925,-1.82576,52.44773
26,29926,-1.82575,52.44774
26,29927,-1.82574,52.44775
26,29928,-1.82573,52.44776
26,29929,-1.82572,52.44777
26,29930,-1.82571,52.44778
26,29931,-1.8257,52.44779
26,29932,-1.82569,52.4478
26,29933,-1.82568,52.44781
26,29934,-1.82567,52.44782
26,29935,-1.82566,52.44783
26,29936,-1.82565,52.44784
26,29937,-1.82564,52.44785
26,29938,-1.82563,52.44786
26,29939,-1.82562,52.44787
26,29940,-1.82561,52.44788
26,29941,-1.8256,52.44789
26,29942,-1.82559,52.4479
26,29943,-1.82558,52.44791
26,29944,-1.82557,52.44792
26,29945,-1.82556,52.44793
26,29946,-1.82555,52.44794
26,29947,-1.82554,52.44795
26,29948,-1.82553,52.44796
26,29949,-1.82552,52.44797
26,29950,-1.82551,52.44798
26,29951,-1.8255,52.44799
26,29952,-1.82549,52.448
26,29953,-1.82548,52.44801
26,29954,-1.82547,52.44802
26,29955,-1.82546,52.44803
26,29956,-1.82545,52.44804
26,29957,-1.82544,52.44805
26,29958,-1.82543,52.44806
26,29959,-1.82542,52.44807
26,29960,-1.82541,52.44808
26,29961,-1.8254,52.44809
26,29962,-1.82539,52.4481
26,29963,-1.82538,52.44811
26,29964,-1.82537,52.44812
26,29965,-1.82536,52.44813
26,29966,-1.82535,52.44814
26,29967,-1.82534,52.44815
26,29968,-1.82533,52.44816
26,29969,-1.82532,52.44817
26,29970,-1.82531,52.44818
26,29971,-1.8253,52.44819
26,29972,-1.82529,52.4482
26,29973,-1.82528,52.44821
26,29974,-1.82527,52.44822
26,29975,-1.82526,52.44823
26,29976,-1.82525,52.44824
26,29977,-1.82524,52.44825
26,29978,-1.82523,52.44826
26,29979,-1.82522,52.44827
26,29980,-1.82521,52.44828
26,29981,-1.8252,52.44829
26,29982,-1.82519,52.4483
26,29983,-1.82518,52.44831
26,29984,-1.82517,52.44832
26,29985,-1.82516,52.44833
26,29986,-1.82515,52.44834
26,29987,-1.82514,52.44835
26,29988,-1.82513,52.44836
26,29989,-1.82512,52.44837
26,29990,-1.82511,52.44838
26,29991,-1.8251,52.44839
26,29992,-1.82509,52.4484
26,29993,-1.82508,52.44841
26,29994,-1.82507,52.44842
26,29995,-1.82506,52.44843
26,29996,-1.82505,52.44844
26,29997,-1.82504,52.44845
26,29998,-1.82503,52.44846
26,29999,-1.82502,52.44847
26,30000,-1.82501,52.44848
26,30001,-1.825,52.44849
26,30002,-1.82499,52.4485
26,30003,-1.82498,52.44851
26,30004,-1.82497,52.44852
26,30005,-1.82496,52.44853
26,30006,-1.82495,52.44854
26,30007,-1.82494,52.44855
26,30008,-1.82493,52.44856
26,30009,-1.82492,52.44857
26,30010,-1.82491,52.44858
26,30011,-1.8249,52.44859
26,30012,-1.82489,52.4486
26,30013,-1.82488,52.44861
26,30014,-1.82487,52.44862
26,30015,-1.82486,52.44863
26,30016,-1.82485,52.44864
26,30017,-1.82484,52.44865
26,30018,-1.82483,52.44866
26,30019,-1.82482,52.44867
26,30020,-1.82481,52.44868
26,30021,-1.8248,52.44869
26,30022,-1.82479,52.4487
26,30023,-1.82478,52.44871
26,30024,-1.82477,52.44872
26,30025,-1.82476,52.44873
26,30026,-1.82475,52.44874
26,30027,-1.82474,52.44875
26,30028,-1.82473,52.44876
26,30029,-1.82472,52.44877
26,30030,-1.82471,52.44878
26,30031,-1.8247,52.44879
26,30032,-1.82469,52.4488
26,30033,-1.82468,52.44881
26,30034,-1.82467,52.44882
26,30035,-1.82466,52.44883
26,30036,-1.82465,52.44884
26,30037,-1.82464,52.44885
26,30038,-1.82463,52.44886
26,30039,-1.82462,52.44887
26,30040,-1.82461,52.44888
26,30041,-1.8246,52.44889
26,30042,-1.82459,52.4489
26,30043,-1.82458,52.44891
26,30044,-1.82457,52.44892
26,30045,-1.82456,52.44893
26,30046,-1.82455,52.44894
26,30047,-1.82454,52.44895
26,30048,-1.82453,52.44896
26,30049,-1.82452,52.44897
26,30050,-1.82451,52.44898
26,30051,-1.8245,52.44899
26,30052,-1.82449,52.449
26,30053,-1.82448,52.44901
26,30054,-1.82447,52.44902
26,30055,-1.82446,52.44903
26,30056,-1.82445,52.44904
26,30057,-1.82444,52.44905
26,30058,-1.82443,52.44906
26,30059,-1.82442,52.44907
26,30060,-1.82441,52.44908
26,30061,-1.8244,52.44909
26,30062,-1.82439,52.4491
26,30063,-1.82438,52.44911
26,30064,-1.82437,52.44912
26,30065,-1.82436,52.44913
26,30066,-1.82435,52.44914
26,30067,-1.82434,52.44915
26,30068,-1.82433,52.44916
26,30069,-1.82432,52.44917
26,30070,-1.82431,52.44918
26,30071,-1.8243,52.44919
26,30072,-1.82429,52.4492
26,30073,-1.82428,52.44921
26,30074,-1.82427,52.44922
26,30075,-1.82426,52.44923
26,30076,-1.82425,52.44924
26,30077,-1.82424,52.44925
26,30078,-1.82423,52.44926
26,30079,-1.82422,52.44927
26,30080,-1.82421,52.44928
26,30081,-1.8242,52.44929
26,30082,-1.82419,52.4493
26,30083,-1.82418,52.44931
26,30084,-1.82417,52.44932
26,30085,-1.82416,52.44933
26,30086,-1.82415,52.44934
26,30087,-1.82414,52.44935
26,30088,-1.82413,52.44936
26,30089,-1.82412,52.44937
26,30090,-1.82411,52.44938
26,30091,-1.8241,52.44939
26,30092,-1.82409,52.4494
26,30093,-1.82408,52.44941
26,30094,-1.82407,52.44942
26,30095,-1.82406,52.44943
26,30096,-1.82405,52.44944
26,30097,-1.82404,52.44945
26,30098,-1.82403,52.44946
26,30099,-1.82402,52.44947
26,30100,-1.82401,52.44948
26,30101,-1.824,52.44949
26,30102,-1.82399,52.4495
26,30103,-1.82398,52.44951
26,30104,-1.82397,52.44952
26,30105,-1.82396,52.44953
26,30106,-1.82395,52.44954
26,30107,-1.82394,52.44955
26,30108,-1.82393,52.44956
26,30109,-1.82392,52.44957
26,30110,-1.82391,52.44958
26,30111,-1.8239,52.44959
26,30112,-1.82389,52.4496
26,30113,-1.82388,52.44961
26,30114,-1.82387,52.44962
26,30115,-1.82386,52.44963
26,30116,-1.82385,52.44964
26,30117,-1.82384,52.44965
26,30118,-1.82383,52.44966
26,30119,-1.82382,52.44967
26,30120,-1.82381,52.44968
26,30121,-1.8238,52.44969
26,30122,-1.82379,52.4497
26,30123,-1.82378,52.44971
26,30124,-1.82377,52.44972
26,30125,-1.82376,52.44973
26,30126,-1.82375,52.44974
26,30127,-1.82374,52.44975
26,30128,-1.82373,52.44976
26,30129,-1.82372,52.44977
26,30130,-1.82371,52.44978
26,30131,-1.8237,52.44979
26,30132,-1.82369,52.4498
26,30133,-1.82368,52.44981
26,30134,-1.82367,52.44982
26,30135,-1.82366,52.44983
26,30136,-1.82365,52.44984
26,30137,-1.82364,52.44985
26,30138,-1.82363,52.44986
26,30139,-1.82362,52.44987
26,30140,-1.82361,52.44988
26,30141,-1.8236,52.44989
26,30142,-1.82359,52.4499
26,30143,-1.82358,52.44991
26,30144,-1.82357,52.44992
26,30145,-1.82356,52.44993
26,30146,-1.82355,52.44994
26,30147,-1.82354,52.44995
26,30148,-1.82353,52.44996
26,30149,-1.82352,52.44997
26,30150,-1.82351,52.44998
26,30151,-1.8235,52.44999
26,30152,-1.82349,52.45
26,30153,-1.82348,52.45001
26,30154,-1.82347,52.45002
26,30155,-1.82346,52.45003
26,30156,-1.82345,52.45004
26,30157,-1.82344,52.45005
26,30158,-1.82343,52.45006
26,30159,-1.82342,52.45007
26,30160,-1.82341,52.45008
26,30161,-1.8234,52.45009
26,30162,-1.82339,52.4501
26,30163,-1.82338,52.45011
26,30164,-1.82337,52.45012
26,30165,-1.82336,52.45013
26,30166,-1.82335,52.45014
26,30167,-1.82334,52.45015
26,30168,-1.82333,52.45016
26,30169,-1.82332,52.45017
26,30170,-1.82331,52.45018
26,30171,-1.8233,52.45019
26,30172,-1.82329,52.4502
26,30173,-1.82328,52.45021
26,30174,-1.82327,52.45022
26,30175,-1.82326,52.45023
26,30176,-1.82325,52.45024
26,30177,-1.82324,52.45025
26,30178,-1.82323,52.45026
26,30179,-1.82322,52.45027
26,30180,-1.82321,52.45028
26,30181,-1.8232,52.45029
26,30182,-1.82319,52.4503
26,30183,-1.82318,52.45031
26,30184,-1.82317,52.45032
26,30185,-1.82316,52.45033
26,30186,-1.82315,52.45034
26,30187,-1.82314,52.45035
26,30188,-1.82313,52.45036
26,30189,-1.82312,52.45037
26,30190,-1.82311,52.45038
26,30191,-1.8231,52.45039
26,30192,-1.82309,52.4504
26,30193,-1.82308,52.45041
26,30194,-1.82307,52.45042
26,30195,-1.82306,52.45043
26,30196,-1.82305,52.45044
26,30197,-1.82304,52.45045
26,30198,-1.82303,52.45046
26,30199,-1.82302,52.45047
26,30200,-1.82301,52.45048
26,30201,-1.823,52.45049
26,30202,-1.82299,52.4505
26,30203,-1.82298,52.45051
26,30204,-1.82297,52.45052
26,30205,-1.82296,52.45053
26,30206,-1.82295,52.45054
26,30207,-1.82294,52.45055
26,30208,-1.82293,52.45056
26,30209,-1.82292,52.45057
26,30210,-1.82291,52.45058
26,30211,-1.8229,52.45059
26,30212,-1.82289,52.4506
26,30213,-1.82288,52.45061
26,30214,-1.82287,52.45062
26,30215,-1.82286,52.45063
26,30216,-1.82285,52.45064
26,30217,-1.82284,52.45065
26,30218,-1.82283,52.45066
26,30219,-1.82282,52.45067
26,30220,-1.82281,52.45068
26,30221,-1.8228,52.45069
26,30222,-1.82279,52.4507
26,30223,-1.82278,52.45071
26,30224,-1.82277,52.45072
26,30225,-1.82276,52.45073
26,30226,-1.82275,52.45074
26,30227,-1.82274,52.45075
26,30228,-1.82273,52.45076
26,30229,-1.82272,52.45077
26,30230,-1.82271,52.45078
26,30231,-1.8227,52.45079
26,30232,-1.82269,52.4508
26,30233,-1.82268,52.45081
26,30234,-1.82267,52.45082
26,30235,-1.82266,52.45083
26,30236,-1.82265,52.45084
26,30237,-1.82264,52.45085
26,30238,-1.82263,52.45086
26,30239,-1.82262,52.45087
26,30240,-1.82261,52.45088
26,30241,-1.8226,52.45089
26,30242,-1.82259,52.4509
26,30243,-1.82258,52.45091
26,30244,-1.82257,52.45092
26,30245,-1.82256,52.45093
26,30246,-1.82255,52.45094
26,30247,-1.82254,52.45095
26,30248,-1.82253,52.45096
26,30249,-1.82252,52.45097
26,30250,-1.82251,52.45098
26,30251,-1.8225,52.45099
26,30252,-1.82249,52.451
26,30253,-1.82248,52.45101
26,30254,-1.82247,52.45102
26,30255,-1.82246,52.45103
26,30256,-1.82245,52.45104
26,30257,-1.82244,52.45105
26,30258,-1.82243,52.45106
26,30259,-1.82242,52.45107
26,30260,-1.82241,52.45108
26,30261,-1.8224,52.45109
26,30262,-1.82239,52.4511
26,30263,-1.82238,52.45111
26,30264,-1.82237,52.45112
26,30265,-1.82236,52.45113
26,30266,-1.82235,52.45114
26,30267,-1.82234,52.45115
26,30268,-1.82233,52.45116
26,30269,-1.82232,52.45117
26,30270,-1.82231,52.45118
26,30271,-1.8223,52.45119
26,30272,-1.82229,52.4512
26,30273,-1.82228,52.45121
26,30274,-1.82227,52.45122
26,30275,-1.82226,52.45123
26,30276,-1.82225,52.45124
26,30277,-1.82224,52.45125
26,30278,-1.82223,52.45126
26,30279,-1.82222,52.45127
26,30280,-1.82221,52.45128
26,30281,-1.8222,52.45129
26,30282,-1.82219,52.4513
26,30283,-1.82218,52.45131
26,30284,-1.82217,52.45132
26,30285,-1.82216,52.45133
26,30286,-1.82215,52.45134
26,30287,-1.82214,52.45135
26,30288,-1.82213,52.45136
26,30289,-1.82212,52.45137
26,30290,-1.82211,52.45138
26,30291,-1.8221,52.45139
26,30292,-1.82209,52.4514
26,30293,-1.82208,52.45141
26,30294,-1.82207,52.45142
26,30295,-1.82206,52.45143
26,30296,-1.82205,52.45144
26,30297,-1.82204,52.45145
26,30298,-1.82203,52.45146
26,30299,-1.82202,52.45147
26,30300,-1.82201,52.45148
26,30301,-1.822,52.45149
26,30302,-1.82199,52.4515
26,30303,-1.82198,52.45151
26,30304,-1.82197,52.45152
26,30305,-1.82196,52.45153
26,30306,-1.82195,52.45154
26,30307,-1.82194,52.45155
26,30308,-1.82193,52.45156
26,30309,-1.82192,52.45157
26,30310,-1.82191,52.45158
26,30311,-1.8219,52.45159
26,30312,-1.82189,52.4516
26,30313,-1.82188,52.45161
26,30314,-1.82187,52.45162
26,30315,-1.82186,52.45163
26,30316,-1.82185,52.45164
26,30317,-1.82184,52.45165
26,30318,-1.82183,52.45166
26,30319,-1.82182,52.45167
26,30320,-1.82181,52.45168
26,30321,-1.8218,52.45169
26,30322,-1.82179,52.4517
26,30323,-1.82178,52.45171
26,30324,-1.82177,52.45172
26,30325,-1.82176,52.45173
26,30326,-1.82175,52.45174
26,30327,-1.82174,52.45175
26,30328,-1.82173,52.45176
26,30329,-1.82172,52.45177
26,30330,-1.82171,52.45178
26,30331,-1.8217,52.45179
26,30332,-1.82169,52.4518
26,30333,-1.82168,52.45181
26,30334,-1.82167,52.45182
26,30335,-1.82166,52.45183
26,30336,-1.82165,52.45184
26,30337,-1.82164,52.45185
26,30338,-1.82163,52.45186
26,30339,-1.82162,52.45187
26,30340,-1.82161,52.45188
26,30341,-1.8216,52.45189
26,30342,-1.82159,52.4519
26,30343,-1.82158,52.45191
26,30344,-1.82157,52.45192
26,30345,-1.82156,52.45193
26,30346,-1.82155,52.45194
26,30347,-1.82154,52.45195
26,30348,-1.82153,52.45196
26,30349,-1.82152,52.45197
26,30350,-1.82151,52.45198
26,30351,-1.8215,52.45199
26,30352,-1.82149,52.452
26,30353,-1.82148,52.45201
26,30354,-1.82147,52.45202
26,30355,-1.82146,52.45203
26,30356,-1.82145,52.45204
26,30357,-1.82144,52.45205
26,30358,-1.82143,52.45206
26,30359,-1.82142,52.45207
26,30360,-1.82141,52.45208
26,30361,-1.8214,52.45209
26,30362,-1.82139,52.4521
26,30363,-1.82138,52.45211
26,30364,-1.82137,52.45212
26,30365,-1.82136,52.45213
26,30366,-1.82135,52.45214
26,30367,-1.82134,52.45215
26,30368,-1.82133,52.45216
26,30369,-1.82132,52.45217
26,30370,-1.82131,52.45218
26,30371,-1.8213,52.45219
26,30372,-1.82129,52.4522
26,30373,-1.82128,52.45221
26,30374,-1.82127,52.45222
26,30375,-1.82126,52.45223
26,30376,-1.82125,52.45224
26,30377,-1.82124,52.45225
26,30378,-1.82123,52.45226
26,30379,-1.82122,52.45227
26,30380,-1.82121,52.45228
26,30381,-1.8212,52.45229
26,30382,-1.82119,52.4523
26,30383,-1.82118,52.45231
26,30384,-1.82117,52.45232
26,30385,-1.82116,52.45233
26,30386,-1.82115,52.45234
26,30387,-1.82114,52.45235
26,30388,-1.82113,52.45236
26,30389,-1.82112,52.45237
26,30390,-1.82111,52.45238
26,30391,-1.8211,52.45239
26,30392,-1.82109,52.4524
26,30393,-1.82108,52.45241
26,30394,-1.82107,52.45242
26,30395,-1.82106,52.45243
26,30396,-1.82105,52.45244
26,30397,-1.82104,52.45245
26,30398,-1.82103,52.45246
26,30399,-1.82102,52.45247
26,30400,-1.82101,52.45248
26,30401,-1.821,52.45249
26,30402,-1.82099,52.4525
26,30403,-1.82098,52.45251
26,30404,-1.82097,52.45252
26,30405,-1.82096,52.45253
26,30406,-1.82095,52.45254
26,30407,-1.82094,52.45255
26,30408,-1.82093,52.45256
26,30409,-1.82092,52.45257
26,30410,-1.82091,52.45258
26,30411,-1.8209,52.45259
26,30412,-1.82089,52.4526
26,30413,-1.82088,52.45261
26,30414,-1.82087,52.45262
26,30415,-1.82086,52.45263
26,30416,-1.82085,52.45264
26,30417,-1.82084,52.45265
26,30418,-1.82083,52.45266
26,30419,-1.82082,52.45267
26,30420,-1.82081,52.45268
26,30421,-1.8208,52.45269
26,30422,-1.82079,52.4527
26,30423,-1.82078,52.45271
26,30424,-1.82077,52.45272
26,30425,-1.82076,52.45273
26,30426,-1.82075,52.45274
26,30427,-1.82074,52.45275
26,30428,-1.82073,52.45276
26,30429,-1.82072,52.45277
26,30430,-1.82071,52.45278
26,30431,-1.8207,52.45279
26,30432,-1.82069,52.4528
26,30433,-1.82068,52.45281
26,30434,-1.82067,52.45282
26,30435,-1.82066,52.45283
26,30436,-1.82065,52.45284
26,30437,-1.82064,52.45285
26,30438,-1.82063,52.45286
26,30439,-1.82062,52.45287
26,30440,-1.82061,52.45288
26,30441,-1.8206,52.45289
26,30442,-1.82059,52.4529
26,30443,-1.82058,52.45291
26,30444,-1.82057,52.45292
26,30445,-1.82056,52.45293
26,30446,-1.82055,52.45294
26,30447,-1.82054,52.45295
26,30448,-1.82053,52.45296
26,30449,-1.82052,52.45297
26,30450,-1.82051,52.45298
26,30451,-1.8205,52.45299
26,30452,-1.82049,52.453
26,30453,-1.82048,52.45301
26,30454,-1.82047,52.45302
26,30455,-1.82046,52.45303
26,30456,-1.82045,52.45304
26,30457,-1.82044,52.45305
26,30458,-1.82043,52.45306
26,30459,-1.82042,52.45307
26,30460,-1.82041,52.45308
26,30461,-1.8204,52.45309
26,30462,-1.82039,52.4531
26,30463,-1.82038,52.45311
26,30464,-1.82037,52.45312
